"b0","b1","b","theta2"
-1.3969139392856,1.12599591252424,2.49229320448016,5.03357700965936
-1.27068830722865,1.09316295513907,2.74061843087482,6.09119412140817
-1.24333337266291,1.06885319415013,2.09762682892927,5.76041963447846
-1.4032534174922,1.15684909880942,3.24783689018887,4.06729456007139
-1.46220447806177,1.14865919766836,1.98747273127344,6.60417571686474
-1.36686098456522,1.13922717598357,2.85288173484117,4.85268994495895
-1.48582031778908,1.15986729365097,2.41399302310135,6.76853220126671
-1.34304148012825,1.11509254204157,2.28658562686382,6.7642956839144
-1.2659651511306,1.08280687444921,2.37003746211102,4.90029611113807
-1.41391856103116,1.09734668763334,1.55514487016585,4.45233580193101
-1.40772920863876,1.11129897297798,2.35394805337635,8.79512799478982
-1.45245417625641,1.15408740382264,2.79622489771299,6.823733944375
-1.26991034885717,1.02826984143674,1.84644442567036,5.23621190010722
-1.20340988893122,1.05231398213794,1.81661343682902,4.47173926052409
-1.26902756140871,1.04739418020366,2.23501831358907,7.40438920310908
-1.05772649880475,1.02537203800233,2.14729467107422,4.91577536685979
-1.12340698924222,0.990811871914301,2.0204181970757,6.54386334174115
-1.11960726584498,1.03482310928036,2.98745603740226,4.76110692166582
-1.20989662838608,1.04523539210197,2.42255594999686,6.76677797430723
-1.13342647993069,1.08450748626602,3.04033102053381,6.18945772564447
-1.42074775745956,1.14025587344317,2.2085032083843,8.18466193152158
-1.45017028998226,1.10743519899891,1.27315528885818,4.62875371561731
-1.34505406568382,1.08349792975174,2.53446509629201,6.76325032791806
-1.13755335662375,1.06464860246578,2.91721153833732,11.4141349173907
-1.12906209679476,1.02485995481942,2.4842598490018,11.5428764841534
-1.13898701719169,0.991604992605496,1.1859715251283,6.30875524817222
-1.23222578297176,1.08551883345036,1.84268658816822,4.76737205077147
-1.31787789990348,1.1177487439464,2.05274080898265,3.94382732499042
-1.37031753297235,1.05746634875918,1.20483637285372,6.20297851473366
-1.41697429102148,1.12409269315329,1.63086736038723,3.47910713228981
-1.18724069515967,1.05740265300535,1.88243732419539,6.97626070210087
-1.20846248276719,1.04581188885909,2.7523484176756,6.06877797405383
-1.29270941470198,1.08668038057128,1.99525922827989,8.63097912880644
-1.20211815971874,1.00803398824759,1.24858518242351,5.08137984955484
-1.35997400344629,1.13265022357559,1.66903340448835,3.30499216484456
-1.3031464350373,1.0436283505436,1.08647473557285,3.72013374774854
-1.13708877082227,1.06792765301474,3.27851305569684,7.70879815923483
-1.22976981996484,1.05928608740834,1.89018470645549,9.11856065454887
-1.11825425374306,0.997231490802755,1.9270371939846,3.65217142617812
-1.21925519421738,1.04559246936993,1.61688861785084,6.6599886687142
-1.26917285457201,1.05288971409119,2.09806662318669,10.3853721434207
-1.26683023317089,1.05838406302116,2.44213911478001,8.45922893805871
-1.34154801222457,1.07284466657298,1.73165722213332,4.22350143863509
-1.15793449002838,1.06766241283715,2.34091443410795,7.87208751779842
-1.05267768598989,1.03278160701953,3.14413022530659,7.07500315532333
-1.22359397161679,1.08972723553041,3.43440339547632,5.42493243311604
-1.13636205617786,1.05295859455298,3.13448588086866,7.28356099336324
-0.966033211814956,1.01026528872313,2.93486357587486,7.59627698798452
-1.1900106827746,1.09102248457034,3.22169965685231,9.20078352015178
-1.15111392569312,1.05734593360901,2.07585609539926,5.34324729240686
-1.25931658368267,1.09062835326997,3.1881501337065,4.06781532269689
-1.38269391468172,1.14963465110628,2.38867032986723,5.31312478795566
-1.44478702799631,1.13646269968007,2.52859311401247,8.10018761351697
-1.27200326696115,1.11600845293824,2.86012620905327,7.62605625706082
-1.10481668894836,1.01261699236463,1.99387263604638,4.40181968219905
-1.17769315096745,1.0598368318397,2.62889002039486,5.44380533070836
-1.11330767360388,1.04538859401403,2.81985909502403,6.44703065296186
-1.23060556407253,1.06796422336241,1.61235916064112,4.03196380615801
-1.11921841629996,0.961646055298762,2.16243748573948,4.65254660653512
-1.12259234101545,1.02790148952959,2.26661619096724,6.52473761376829
-1.10685306525833,1.03656101478021,3.25854700190322,9.29269112855192
-1.30903308539638,1.09627867854199,2.78362605328344,5.9797429741714
-1.15632138962271,1.07904699562079,2.93185818626038,9.37356165852699
-1.24218949730747,1.06249404152291,2.61258117972779,9.98887485633204
-1.186266961089,1.04388968416123,1.6779069946132,4.91356586478893
-1.21796224053123,1.07326142345987,2.49954169413351,6.87529432337514
-1.3341849794637,1.11417230272548,2.35572771743004,3.77411834911705
-1.4616174683199,1.176035116638,2.77300763290566,9.55148610021251
-1.41965474102366,1.12238860114503,2.08653421186827,6.52879343713333
-1.28556409434599,1.07176590876887,1.38529095431278,7.54634515744117
-1.26485126327629,1.04584287777607,1.30518750761013,5.81191144234535
-1.23204680681332,1.07313022532235,3.5539599179667,5.82484428260649
-1.33970367236067,1.08596791357586,1.70488430419999,5.79960585662561
-1.06719892408516,1.02550507961111,2.11421304542816,5.10001839384883
-1.02155596829337,0.964627731870619,2.08695053411999,5.81321317124261
-0.903138665381319,0.981092977139001,2.1276425463521,2.43343126195118
-0.809976621318128,0.954985052039145,3.25723697473288,4.33137004502212
-1.03778267724382,0.969480562222189,1.92701885052597,6.02999068565912
-0.999254700200762,1.01876051345817,3.08076424614673,6.42946944546812
-1.36595089537814,1.12971727747994,2.06382331075356,6.48263158145626
-1.18693923679226,1.04339080299299,1.63614929014049,3.45948284009534
-0.948761965493488,0.948692200741439,2.15141956224279,6.69113767007551
-0.911310488447424,0.956291441877116,2.66425930308848,3.86587435591096
-1.02347738341877,0.977532840991997,2.75188181033669,6.2485276336625
-0.999048046311436,0.95623748295208,2.12211839978675,5.79398286790295
-1.05984183759081,0.982751757368843,1.75250829267473,5.34961202823516
-1.12013593945977,1.01730398025022,2.52611548522489,8.28634527826896
-0.974729038921287,1.01216464420618,3.214426072933,9.51004425602242
-1.04887981396594,1.0122403738367,2.28985260799362,4.91104004640586
-1.13334776031485,0.999804780753876,2.26979770450127,7.58058993312537
-1.16676130036221,1.06213596331537,2.68430961001643,7.51944336503142
-1.40298606660537,1.1002106509257,2.31095752717515,6.71198719535619
-1.35170634653149,1.13163934155644,3.8321586175657,4.94612420980622
-1.28391437675964,1.07917986817752,2.22114322602431,5.56913880997403
-1.19377972885938,1.04390194443444,3.23578880670326,6.23444512532859
-1.09636585132855,1.01629498053724,2.21315165959357,2.86158648822913
-1.16065154181193,1.01098829128077,2.42662756629474,4.8692408696907
-1.4164128984258,1.08336811829946,1.71746064727182,4.89212854003349
-1.18331517829395,1.02156742881449,1.14624266418614,5.37781678149554
-1.03941852182161,1.03907765256973,3.03922792107135,5.94783270680383
-1.19667250167362,1.06451084073769,2.57144043288769,5.62830946918628
-1.29573993581115,1.09162022694035,2.39521921792272,9.06837595256752
-1.5034226777065,1.18297416136446,2.6092094865299,6.68070962133278
-1.75675796895536,1.2558928994162,2.06566711866269,3.89451670187101
-1.77862946542903,1.27137878668639,1.91565116878443,6.20850768901631
-1.82637823889063,1.26282414607415,1.69600438135176,7.53224401681507
-1.75290955886427,1.26527529733906,1.98316710138544,4.7140476474311
-1.89235329654799,1.28407452244905,1.47200460629795,4.3231822373169
-1.77937619539462,1.29051259336768,2.01687855853419,4.17245535611786
-2.01636308156822,1.29626432494227,1.54603878884818,4.14949165979102
-1.97633612356882,1.27121274230464,1.21240892512813,6.09708483270801
-1.83485895388227,1.22008952528455,1.48388556620642,6.92359247811871
-1.42626275855897,1.20269670526079,2.67866885959586,3.40387939192619
-1.50651288110945,1.16199314751542,2.26906531118652,5.74710128363576
-1.23322175462892,1.06378127154281,2.42108425218808,8.44582199644125
-1.0784926232823,1.03410934370086,2.83948663299554,4.9139106209528
-1.31260891068766,1.11255201192849,3.05118795104075,4.18788796177196
-1.3915075182261,1.08883537610879,1.67576469752731,9.90571749907703
-1.34756888404447,1.1270661346121,2.25251762831861,5.21084942052914
-1.57438423224395,1.1748148266219,2.04386864609932,6.4190042452751
-1.6438630923896,1.16368228161595,1.36153504744151,10.0132046878311
-1.61687414997584,1.15205625791119,1.61400321114031,4.0831536258623
-1.74541809361417,1.21823900365743,1.60144845147222,7.67925787599035
-1.42170881792653,1.11064858449256,1.43724860090907,7.52998330721732
-1.49489246837115,1.16393828749408,2.78276827058684,6.87391923911102
-1.43201241552441,1.13005239533353,1.74591368777502,7.17932284174198
-1.27972882647932,1.06104925247434,1.9331956195283,6.30842192161758
-1.17853295042705,1.02065747487965,1.96450620038152,7.94012158752621
-1.04205267662428,0.975681488701992,2.11619124285126,5.55876035683536
-1.11840467062772,1.0217608199423,1.94694254252949,6.05309007335878
-1.12218062296791,1.04907617565055,2.24602697081922,5.84826754944338
-1.14861677941383,1.02509431909586,2.09977360871559,5.23330812250559
-1.13092875167215,1.01601321790166,1.5474391595934,5.89895606541464
-0.888166042745675,0.966396374025833,3.55831377331288,3.73490770849665
-0.720237990673307,0.985310988409583,4.64940416730119,4.14808138884026
-1.11823061974932,1.07209846149921,5.02861882505609,4.84249366084128
-1.19977136920464,1.05496902771803,2.22941277838535,7.85600724480857
-1.20653756384924,1.01106050718727,2.40008935401026,8.6002395932738
-1.00394194838458,0.983736231456226,2.12572656000754,6.52119826105798
-1.12812393764861,1.00421183934046,1.99756300808875,4.28459172030382
-1.2246891755199,1.00179887091493,1.44381967386307,4.50785920352663
-1.10761060272792,0.996862270527248,2.0406952969904,7.80701303528656
-0.96033019704697,0.975754631563843,3.04669193906701,6.96549376220982
-1.08011685081807,0.977338434966484,1.70734264406245,7.64426222624939
-0.733927279567613,0.920600226750168,3.28647690815953,5.89064188972111
-0.886120598291832,0.938979334065524,1.75289018339436,4.40756632406901
-1.06575696215014,0.994129978932979,1.5259958341128,4.14790158124307
-1.10471593817429,1.1009605369415,3.21053896626418,5.57012738810263
-0.963751360723681,0.960551963974745,2.32525366000869,5.48376683052777
-0.952767247987059,0.961808951150806,2.56776931318483,4.55506290535631
-0.965685700204508,0.952526248861824,1.83140612565675,5.01146764939575
-1.05093584998806,1.01165378430605,2.68966905998829,6.01633657674607
-0.971339048131917,0.997557069274454,2.49142892016471,5.95808027347647
-1.06423603114482,0.97962175085248,2.92200490801954,3.97126960217529
-1.44564917522609,1.078954223341,1.68644878757491,8.03181865596748
-1.10452376735311,1.02400894309897,3.22585855445422,6.77560164380283
-1.26847186667297,1.04100637016753,1.21223056961061,5.42263465072864
-1.07945570334687,1.01313159864527,2.24920125920854,6.77545390408637
-0.931006752077369,0.970674525275576,2.03180755993504,4.51916950305829
-0.873063378432939,0.935680732880294,1.79901680135799,3.40908021676286
-0.947367547785937,0.957362798971654,2.18956628761244,4.88765701415167
-1.00465596446987,1.01114872160725,3.80336881032651,10.5368211285404
-0.99640718435427,0.994863297326583,1.99173372628061,7.27884626928571
-0.972083470733035,1.0161028548359,4.21484785727607,4.30489766162007
-1.01842309752766,1.02697867978934,2.70249136681765,5.13947119598877
-1.19445551224227,0.999671207128828,1.40835707576481,6.99887665559659
-1.08769446904909,1.01592503518151,3.63510857398733,4.01737208980766
-1.19689876233487,1.03530139635213,2.04640384406947,6.88858046704563
-1.09660664665113,0.995220808199011,2.58576557266847,10.8121034611755
-0.691991968789172,0.929949844209359,3.24096197481876,3.50585834015726
-0.887129105926075,0.871746782915562,1.60171810579192,4.8671852988355
-0.742472990266008,0.868400347207525,1.73048167159637,4.91735562452573
-0.810205925197257,0.947443858171255,3.24442115902367,5.74358394862224
-1.02299670844993,1.0121144823287,2.16248974157751,2.21361015353046
-0.815059819498448,0.887800778429857,1.9485899015664,7.1244199962138
-1.00706614710312,0.954785519656354,1.5618516852778,5.88936985074491
-1.00522870792008,1.02230181606502,2.39486398204189,5.51859983733884
-1.13663292523057,1.06397772580167,2.89224643732283,4.84254533693204
-1.30173432867497,1.09906300343112,2.08407175671155,6.44519292949211
-1.17244267499383,1.04080876732579,1.42675594895115,5.76127840811643
-1.12323133858147,1.06654186447299,2.79362747484733,3.07124500901391
-1.49239415567634,1.15122206246397,2.07399911122126,6.33578291368508
-1.32025806882807,1.12846937039459,2.75389590371531,4.11606173420937
-1.42861607430705,1.13972445475946,1.58823048238012,4.02236324179774
-1.38772398564746,1.15707055403389,1.99288846028295,7.05630960988942
-1.38702376143853,1.0651848506301,1.19647454140337,4.17499741911072
-1.06537899789442,1.01506536152413,2.97908547651928,9.39349828156087
-1.13642387839704,1.07794405858441,2.65455418606073,4.04576099582531
-1.15987842691945,1.00814835529893,2.46700878043965,4.45041310663624
-1.13269998668158,1.07061337068702,2.59801411801351,10.0419645241632
-1.09754759711026,0.998041280142928,1.7168649079873,5.40692605915367
-1.19306308023701,1.02227401783426,2.36775317478554,9.78699367857416
-0.959495389733959,0.937541467545518,2.52708036682808,6.36934958486379
-1.06252516754771,1.04220456680142,2.46140253197953,4.24930224827268
-1.1517256487418,1.06221124878685,2.80609954227129,6.26241331615815
-1.18574830755571,1.02365545893267,2.08133235744971,5.0174715003
-1.03134974047202,0.988087423195357,1.64102061907275,4.51137494265461
-1.01097756633882,0.95661375689138,2.33724049832488,5.22558568371887
-0.527203181679061,0.868372169903522,3.87577976032102,2.95890611362037
-0.84077719577337,0.938921511039061,3.07933288318841,4.41231573472801
-1.01217354621398,1.05661233101223,3.81235391626644,5.31442929817874
-0.934355948289928,1.00356009313531,4.12005651699976,7.05381166727421
-1.08412047747596,0.977691142292684,1.95153791065706,10.407585117877
-0.998878707212624,1.01410649201814,3.40062908914522,7.38860689807571
-1.05463762524997,1.02701947869555,2.86742314095675,5.70967075974681
-0.931791305261491,0.975503024053477,2.95112769919712,4.3441726378339
-1.1579899615413,1.03275423464051,1.89118302780915,5.37187149569184
-0.966155636156373,0.944280639354481,1.99875647094797,4.04099619781568
-1.12320097255163,0.934162911244303,1.02703015359851,2.86154441112728
-1.03002715974593,0.981456075398455,1.73837098304068,5.70562381573087
-1.35738959466425,1.08560093119279,1.67421401772348,6.37036267617712
-1.44737698243671,1.12857173659827,2.01175649609281,5.64374914309708
-1.2248666892985,1.0597821538572,2.50293618690598,4.31549947295946
-1.1199182190932,1.04041654406825,2.10601004135453,6.92060128386463
-1.06414695591763,1.00246243318142,2.70614965152847,5.96899874806236
-1.22133826199076,1.05748913206797,2.83415092776688,5.66002442420044
-1.02452921716728,1.01083718305397,2.0102410874467,4.45135705117977
-1.16609621683658,1.03026149876306,3.39402293214837,5.1939091198833
-1.13806080902799,1.03243000123709,1.82765958592069,7.22732105464304
-1.21153006603915,1.07211328333856,3.92591354194431,6.15910835927541
-1.20662067383525,1.06275851576268,2.36860365475736,5.64755637591587
-1.12227982776884,1.04082140524976,2.41015972805829,5.20976916104929
-1.2901474436265,1.07737401466194,2.02075741445022,4.14582673104957
-1.42932479638627,1.13450144234379,1.85503539792393,8.96965668915076
-1.39332208106984,1.123237006796,2.21258780050363,3.74448093562357
-1.44898250916883,1.10112619781219,2.12162228813735,5.35246656830424
-1.40594644853114,1.12802095952575,2.04959024559774,6.17297332400823
-1.45328379216804,1.10549715459965,0.964204196313129,4.40965658117365
-1.31275706920715,1.12184665489952,2.96937963267673,4.13720977287269
-1.44613657602216,1.22308550091418,2.84569776030856,4.9105371689898
-1.45937496917706,1.08032890130984,0.822954802588797,5.65789029003063
-1.28906420261341,1.02636659900664,1.39007521939901,4.45672002947859
-1.21445703004521,0.996342473148026,1.59847574551073,6.06037259900784
-1.20907629496982,1.06159060984823,3.06941196398736,7.31664954684941
-1.10760689108735,1.03198039940314,3.06435648699942,5.70407769134643
-0.951465040170086,1.00572433033355,3.46976642332076,4.29740702492576
-1.3347815088103,1.10817246930439,2.35870625790219,7.94079092414564
-1.39085892591145,1.09818315880712,2.14655721609399,5.91335925530271
-1.30421359515381,1.1341711570123,3.18535429808136,4.6827108551667
-1.43668535957687,1.16588585665556,3.04940602206546,7.01648424537956
-1.50179909407757,1.17429143942,1.85947564937084,5.85847901741049
-1.39561648208083,1.10039473215193,1.95587157083785,6.86154576983784
-1.46411865950053,1.17843111682397,2.97490826347228,3.3518714322488
-1.41294228028871,1.14194392669453,2.23073468675271,7.93900913402231
-1.413601333501,1.16897906459747,3.19174784333712,8.57808741106598
-1.42123618118992,1.18801611418615,2.25218830581562,2.5549626893608
-1.31728787634559,1.1170993088652,1.75816837653298,6.61346420291359
-1.21402161961465,1.07137389436372,2.45731737416359,6.83309891446698
-1.02961483602229,1.07496117538414,3.02853666758998,3.86532057268154
-1.01266428120647,0.99035053844969,1.4671444991472,6.64263198631261
-0.903187517715619,0.937434014736532,2.78758587006224,2.74065974781622
-1.18516413041857,1.02186618147028,2.46837814909184,8.04622851803985
-1.10344080513749,0.994595564772634,2.75205897440092,3.75439890294639
-1.00184623119511,0.997664087665822,3.16634305343955,7.36333445178335
-1.04843628834671,0.999523156815395,2.73665090679808,8.17666394973062
-1.14104578074743,1.02801305578257,2.15045416022269,7.89574368954039
-1.18810000713937,1.01041879102791,2.7777718306168,6.14670139671022
-1.10860382961524,0.996616310920939,1.9694844736571,4.71019638329297
-1.1208296421203,1.00044403321092,2.57204387029872,5.47088983453465
-1.02282546115549,0.957302201693043,1.20576492034378,3.97669690301944
-0.932668977987873,0.951925444036894,2.12395835236437,3.4627593113864
-1.06679926260372,1.03003862579984,2.57715955797107,5.95723207551257
-1.09956852970859,1.02879435456205,1.96641863350345,4.20137806842015
-1.12105559129863,0.991765528818762,1.47833429997011,6.61353339345935
-1.16418725415354,1.00367436075277,1.78790866290503,4.16361295511315
-1.20060310255507,1.02016316953003,2.21435072227472,8.25130902525913
-1.43592475573482,1.11369438958904,1.36358725035658,4.53417203166307
-1.18618482136744,1.06804051614464,2.0571701115083,6.19488637839328
-1.24266483879521,1.07481899622496,2.73592413660799,5.47196071920568
-1.41707754967426,1.12483314530203,1.93899329536795,6.786402887433
-1.30952870867892,1.09942029943311,2.77973016859842,4.5156514099771
-1.34431983985594,1.09718557259429,1.14481894368294,4.05680817719154
-1.09970688160774,1.06319298143258,3.2678785239269,6.2602959793017
-1.08751082623063,0.987890091870256,2.17547304394924,3.10260480073604
-1.0976503540233,0.991793408674273,2.92655916102509,6.09428205397303
-0.944953949405373,0.943974792099955,2.20649923488439,6.76643277030703
-1.11444071488414,1.0161474960381,2.13012729909175,5.81561917430214
-1.02240503362744,0.982706829465164,2.18764481667435,6.76463707959686
-1.29261303195433,1.06886391757245,1.62130212829136,4.2198559296938
-1.24738798199261,1.01986021836533,1.39681011700034,5.22629554023133
-1.27720751078421,1.11994542178096,3.82983248748367,9.85682034967232
-1.18511049619049,1.07498001456538,1.51917922707012,2.05265209972181
-1.05594927899099,1.0672006799026,2.94290513412859,3.78325362250168
-1.03475023467915,1.00949954030846,4.50837674272476,5.59695186287023
-0.985573593756704,1.00966114986624,2.89434466235265,5.1614800110337
-0.83109711723121,0.956732932622106,3.5986659304896,7.33287026554563
-1.05968536516114,1.02890420144546,3.90633144659224,3.94573926200753
-1.27909529208683,1.10109438990347,2.9966278656629,7.00128533416141
-1.32175484119425,1.13370056753464,3.21687884264544,8.16914370397875
-1.47508196577955,1.12719983705768,1.42275747637316,6.19067076470113
-1.43160934861174,1.0978803473288,0.912275906226461,5.41184997962629
-1.40739489726071,1.09454223227526,1.25053552112084,4.48057088023694
-1.24136627139206,1.09040565863958,1.81699075365196,6.06224579946515
-1.19885470551649,1.04749439836363,2.29470529741476,5.64045654558234
-1.09920361168704,1.03282914220533,2.56951890488743,5.9824345373263
-1.25715696217468,1.02849995132519,1.40539381805579,3.60810392015655
-1.3668273994079,1.09381152921972,1.85154118053555,6.92922344450425
-1.22109854105408,1.0391710456405,1.51976262751394,6.3019461141828
-1.09317178105618,1.00497680869064,3.13147498737793,5.95890067126228
-1.05268048835682,1.02181657733909,1.79954498717334,4.52178980352408
-1.00873053129217,0.958774484508897,2.20848904711683,5.16898590839666
-1.16788697583895,1.03321080604877,2.55828694549857,4.98001537063034
-1.36543307879744,1.11985877275571,1.72602714315854,5.44357783411141
-1.19770884435678,1.03780937350266,1.99071828718713,7.4283061813117
-1.24771284895304,1.05053535251375,2.29451313437733,4.32632055761336
-1.15409493600548,1.04617844065832,2.82437336139845,7.28129720415749
-1.10131767248759,1.03919975522418,2.07903548143637,4.73787478767698
-0.922924051365054,0.984605803260525,2.12699988027244,4.25142200386951
-0.897135501815063,0.959830896353437,1.93932222809927,5.02197770586102
-0.917377277442317,0.956067678740752,2.82518095416238,5.47604529174381
-0.879940111781329,0.965518031129272,4.47451779471653,5.96777907472258
-1.17394327948936,1.05239380189115,3.65218273082914,7.88627473699144
-1.03096478279383,1.05390657694833,3.20008016269986,7.51390718147705
-1.10858158888086,1.00613923175439,1.76858057733736,6.17162725214686
-1.31567544987844,1.06755692313458,1.69918855151586,9.33040323803794
-1.31292119470948,1.07140290934476,2.02610050284932,7.92389491657527
-1.18242888912161,1.04879074616489,2.42259232735713,5.18503983692869
-0.920466322405557,0.948367165620648,2.4525284791243,7.10101582139403
-0.846798816291736,0.91486684013184,1.62199793932855,3.38647489116343
-0.707740966587378,0.804148277287013,1.69509482945931,3.62235089351418
-0.61773506879427,0.84927305994325,1.72190926219672,2.4543974618533
-0.676627966343458,0.894397787682966,3.97266709453411,6.80098238100483
-0.739151101593354,0.9402738645496,4.89871314911419,3.98132701084311
-0.797070531331295,0.943016501312138,2.89268889314382,4.06367063956454
-0.575538241020142,0.818861182046911,2.63224566869595,3.48083788548398
-0.836666610689037,0.931718791203591,3.03077435398186,5.72454963754773
-0.857033856518827,0.94127104373349,3.12960221568181,6.2328901539938
-0.93903787760877,0.978817890178298,2.81953422690857,5.65564263007414
-0.858655731947742,0.944573082988788,3.11201821660796,6.51662620615305
-0.995141151354978,1.00311070133998,3.26939926341129,5.79914785758846
-1.00514190935444,0.948294523357658,2.02806445504757,6.05256075619473
-0.824700346798617,0.888970512240325,2.17712745962907,4.71701278916092
-0.832338414356217,0.928199717911943,2.53144695488766,4.03454664018902
-1.05414217984749,0.998257328562559,2.11800211406097,5.45076414402195
-0.979217379016869,0.98409098286017,2.11113733389149,6.28686844374936
-0.98104516060985,0.972948751473,2.06204688020365,4.25450605729053
-0.79401851912143,0.93569240615033,2.71792442523023,5.70421961631063
-1.11732790068887,1.03212921910419,1.88098125692704,3.7822157594443
-1.27226548638512,1.10286294743261,3.64423388720165,7.03443081249346
-1.33978205635909,1.08036656245035,1.14937194042531,3.08787283746242
-1.27277641236304,1.07891105439914,2.12414257677569,6.87369148893386
-1.36072083105496,1.07598532230499,2.17692914591652,6.44191682709499
-1.25591540635759,1.08233442667986,1.9091122858301,6.42086327139025
-1.27013499967621,1.0440775479167,1.23939566838525,5.15769493779038
-1.08085918560202,1.04680670001869,3.23459086797449,4.43023699760727
-0.922240901250321,0.954783050083015,3.18295403380233,4.19045488847979
-0.896388041666119,0.943225784952895,2.7480780701719,5.40057259238107
-0.875115716434492,0.907385795172863,2.09453905753831,6.74890509374365
-1.06018025813948,0.98414542073586,2.66455750284068,8.26592675667541
